Date_Last_Researched,Latitude,Longitude,Country,Capacity_(MW),Installation_Type,Status,Start_year,Retired_year,Subregion,Region,GEM_location_ID,GEM_phase_ID,PV_value
4/10/2023,57.2828,-2.4477,United Kingdom,2.4,onshore,operating,2013,,Northern Europe,Europe,L920939,G925800,589.9337
4/10/2023,51.72,-5.0128,United Kingdom,3.2,onshore,operating,2009,,Northern Europe,Europe,L920940,G925801,683.5188
4/10/2023,55.7971,-4.2153,United Kingdom,3,onshore,operating,2013,,Northern Europe,Europe,L920941,G925802,773.63135
4/10/2023,53.677,-1.0841,United Kingdom,2,onshore,operating,2016,,Northern Europe,Europe,L920942,G925803,506.0081
4/10/2023,52.6579,-3.6721,United Kingdom,3.4,onshore,operating,2002,,Northern Europe,Europe,L920946,G925808,601.61346
4/10/2023,51.9549,-0.6314,United Kingdom,3,onshore,pre-construction,,,Northern Europe,Europe,L920949,G925811,529.34106
4/10/2023,53.9624,-1.9142,United Kingdom,1.3,onshore,operating,1992,,Northern Europe,Europe,L920950,G925812,796.6425
4/10/2023,53.9624,-1.9142,United Kingdom,1.2,onshore,operating,2004,,Northern Europe,Europe,L920950,G925813,796.6425
4/10/2023,50.6522,-1.3818,United Kingdom,9,onshore,pre-construction,,,Northern Europe,Europe,L920951,G925814,667.3162
4/10/2023,50.6563,-1.3754,United Kingdom,1.2,onshore,pre-construction,,,Northern Europe,Europe,L920952,G925815,746.138
4/10/2023,52.8569,0.6908,United Kingdom,8.2,onshore,operating,2016,,Northern Europe,Europe,L920953,G925816,609.5908
4/10/2023,56.1177,-3.2526,United Kingdom,6.9,onshore,operating,2016,,Northern Europe,Europe,L920954,G925817,693.38354
4/10/2023,56.9335,-2.2906,United Kingdom,5.2,onshore,operating,2012,,Northern Europe,Europe,L920955,G925818,691.7031
4/10/2023,54.5304,-7.0078,United Kingdom,4.8,onshore,pre-construction,,,Northern Europe,Europe,L920956,G925819,824.27313
4/10/2023,54.9679,-7.3129,United Kingdom,4.6,onshore,operating,2015,,Northern Europe,Europe,L920957,G925820,928.8814
4/10/2023,53.7497,-2.15,United Kingdom,9.6,onshore,operating,1993,,Northern Europe,Europe,L910509,G925823,1015.5301
4/10/2023,50.6455,-4.5468,United Kingdom,6.6,onshore,operating,2002,,Northern Europe,Europe,L920959,G925824,907.2467
4/10/2023,52.2774,-0.2877,United Kingdom,6.2,onshore,operating,2019,,Northern Europe,Europe,L920961,G925826,566.48553
4/10/2023,54.7661,-6.3071,United Kingdom,1.7,onshore,operating,2012,,Northern Europe,Europe,L920962,G925827,630.3119
4/10/2023,54.7902,-6.1778,United Kingdom,5,onshore,operating,2017,,Northern Europe,Europe,L920963,G925828,727.6617
4/10/2023,55.0436,-6.2873,United Kingdom,5,onshore,operating,1994,,Northern Europe,Europe,L911516,G925829,953.3962
4/10/2023,55.0445,-6.2797,United Kingdom,2.5,onshore,operating,2017,,Northern Europe,Europe,L911516,G925830,933.4061
4/10/2023,55.0453,-6.2901,United Kingdom,2.3,onshore,pre-construction,,,Northern Europe,Europe,L911516,G925831,953.3962
4/10/2023,57.392,-2.261,United Kingdom,2.3,onshore,operating,2009,,Northern Europe,Europe,L920964,G925833,586.78796
4/10/2023,54.8685,-5.0871,United Kingdom,2.5,onshore,operating,2017,,Northern Europe,Europe,L907796,G925835,923.4523
4/10/2023,56.0455,-4.0685,United Kingdom,1.5,onshore,operating,2017,,Northern Europe,Europe,L920966,G925836,887.61957
4/10/2023,50.9119,-4.4882,United Kingdom,2.4,onshore,operating,2011,,Northern Europe,Europe,L920967,G925837,831.10046
4/10/2023,50.9119,-4.4882,United Kingdom,2.4,onshore,pre-construction,,,Northern Europe,Europe,L920967,G925838,831.10046
4/10/2023,54.5516,-7.009,United Kingdom,2.5,onshore,operating,2012,,Northern Europe,Europe,L910201,G925839,861.1396
4/10/2023,54.553,-7.0477,United Kingdom,7.5,onshore,operating,2017,,Northern Europe,Europe,L920968,G925840,923.07544
4/10/2023,54.6145,-6.9552,United Kingdom,2,onshore,operating,2017,,Northern Europe,Europe,L920969,G925841,926.3469
4/10/2023,53.6823,-1.0072,United Kingdom,3,onshore,operating,2008,,Northern Europe,Europe,L920970,G925842,510.73798
4/10/2023,51.5022,0.1421,United Kingdom,2.5,onshore,operating,2014,,Northern Europe,Europe,L920971,G925843,292.4404
4/10/2023,60.0499,-1.234,United Kingdom,2.7,onshore,pre-construction,,,Northern Europe,Europe,L920972,G925844,1109.8274
4/10/2023,60.0481,-1.2477,United Kingdom,2.7,onshore,pre-construction,,,Northern Europe,Europe,L920972,G925845,1103.6508
4/10/2023,60.0457,-1.227,United Kingdom,2.7,onshore,pre-construction,,,Northern Europe,Europe,L920973,G925846,922.8198
4/10/2023,52.8065,-1.0343,United Kingdom,7.2,onshore,operating,2016,,Northern Europe,Europe,L920974,G925847,643.1697
4/10/2023,55.8539,-3.9335,United Kingdom,2.5,onshore,operating,2013,,Northern Europe,Europe,L920975,G925848,569.79895
4/10/2023,50.9299,-4.513,United Kingdom,2.6,onshore,operating,2011,,Northern Europe,Europe,L920976,G925849,890.4343
4/10/2023,50.6356,-4.6034,United Kingdom,7.8,onshore,pre-construction,,,Northern Europe,Europe,L920977,G925850,862.5223
4/10/2023,50.6378,-4.7053,United Kingdom,9.2,onshore,operating,2011,,Northern Europe,Europe,L920978,G925851,887.75867
4/10/2023,50.6349,-4.7077,United Kingdom,4,onshore,retired,1991,,Northern Europe,Europe,L920978,G925852,878.4449
4/10/2023,57.4112,-2.341,United Kingdom,2.3,onshore,operating,2011,,Northern Europe,Europe,L920979,G925853,637.7513
4/10/2023,52.9082,-1.4131,United Kingdom,5,onshore,operating,2014,,Northern Europe,Europe,L920980,G925854,366.86023
4/10/2023,57.5907,-2.6157,United Kingdom,6.9,onshore,operating,2017,,Northern Europe,Europe,L920981,G925855,874.87714
4/10/2023,57.572,-2.6082,United Kingdom,2,onshore,pre-construction,,,Northern Europe,Europe,L920981,G925856,818.3198
4/10/2023,52.4455,1.5497,United Kingdom,9,onshore,pre-construction,,,Northern Europe,Europe,L920982,G925857,540.8631
4/10/2023,53.8883,-2.786,United Kingdom,2,onshore,operating,2010,,Northern Europe,Europe,L920983,G925858,633.6031
4/10/2023,51.9519,-0.6343,United Kingdom,1.5,onshore,operating,2014,,Northern Europe,Europe,L920987,G925865,529.34106
4/10/2023,55.6871,-3.9334,United Kingdom,4.2,onshore,pre-construction,,,Northern Europe,Europe,L920989,G925867,842.48376
4/10/2023,54.8112,-6.7082,United Kingdom,6,onshore,operating,2017,,Northern Europe,Europe,L920991,G925869,685.23157
4/10/2023,56.9229,-2.4007,United Kingdom,4.6,onshore,operating,2014,,Northern Europe,Europe,L920992,G925870,597.6348
4/10/2023,54.3847,-7.4085,United Kingdom,1,onshore,pre-construction,,,Northern Europe,Europe,L920993,G925871,710.4637
4/10/2023,55.9043,-3.779,United Kingdom,8.5,onshore,operating,2017,,Northern Europe,Europe,L920994,G925872,928.0618
4/10/2023,55.0806,-6.879,United Kingdom,9,onshore,pre-construction,,,Northern Europe,Europe,L920995,G925873,707.29535
4/10/2023,50.8079,-4.2597,United Kingdom,7.5,onshore,operating,2017,,Northern Europe,Europe,L920997,G925875,636.81384
4/10/2023,56.5593,-2.7329,United Kingdom,6,onshore,pre-construction,,,Northern Europe,Europe,L920998,G925876,641.44086
4/10/2023,51.9112,-4.5907,United Kingdom,5.5,onshore,operating,1994,,Northern Europe,Europe,L920999,G925877,788.51904
4/10/2023,52.8262,-1.3427,United Kingdom,1,onshore,operating,2011,,Northern Europe,Europe,L921004,G925883,602.88385
4/10/2023,50.9173,-4.4465,United Kingdom,4,onshore,operating,2015,,Northern Europe,Europe,L921005,G925884,772.8525
4/10/2023,55.9242,-3.812,United Kingdom,4,onshore,pre-construction,,,Northern Europe,Europe,L921006,G925885,873.3757
4/10/2023,55.9242,-3.812,United Kingdom,4,onshore,pre-construction,,,Northern Europe,Europe,L921006,G925886,873.3757
4/10/2023,55.9242,-3.812,United Kingdom,4,onshore,pre-construction,,,Northern Europe,Europe,L921006,G925887,873.3757
4/10/2023,55.9242,-3.812,United Kingdom,6,onshore,pre-construction,,,Northern Europe,Europe,L921006,G925888,873.3757
4/10/2023,57.6607,-2.4175,United Kingdom,1.5,onshore,operating,2015,,Northern Europe,Europe,L921007,G925889,937.15643
4/10/2023,57.157,-2.6219,United Kingdom,1.6,onshore,operating,2016,,Northern Europe,Europe,L921008,G925890,682.834
4/10/2023,54.6712,-3.5401,United Kingdom,4,onshore,operating,2006,,Northern Europe,Europe,L921009,G925891,806.09576
4/10/2023,54.7389,-6.119,United Kingdom,5,onshore,operating,1995,,Northern Europe,Europe,L921011,G925893,749.8864
4/10/2023,53.7585,-0.3304,United Kingdom,3,onshore,operating,2018,,Northern Europe,Europe,L921012,G925894,430.31122
4/10/2023,54.5506,-6.943,United Kingdom,6.9,onshore,operating,2016,,Northern Europe,Europe,L921013,G925895,944.637
4/10/2023,56.054,-3.4443,United Kingdom,1.5,onshore,operating,2011,,Northern Europe,Europe,L921014,G925896,612.48694
4/10/2023,54.5788,-3.5204,United Kingdom,6.5,onshore,operating,2011,,Northern Europe,Europe,L921015,G925897,819.8778
4/10/2023,54.5791,-3.5254,United Kingdom,5.9,onshore,pre-construction,,,Northern Europe,Europe,L921015,G925898,819.8778
4/10/2023,54.0379,-2.8719,United Kingdom,1.5,onshore,operating,2015,,Northern Europe,Europe,L921016,G925899,713.15234
4/10/2023,53.6775,-0.1141,United Kingdom,7.5,onshore,operating,2017,,Northern Europe,Europe,L921017,G925900,677.18225
4/10/2023,53.6737,-0.1267,United Kingdom,7.5,onshore,pre-construction,,,Northern Europe,Europe,L921017,G925901,719.223
4/10/2023,55.9148,-2.4178,United Kingdom,1.5,onshore,operating,2015,,Northern Europe,Europe,L921018,G925902,1125.6887
4/10/2023,58.8413,-3.0973,United Kingdom,1.8,onshore,operating,2010,,Northern Europe,Europe,L921020,G925904,1045.251
4/10/2023,56.0564,-3.4466,United Kingdom,1.5,onshore,operating,2011,,Northern Europe,Europe,L921021,G925905,612.48694
4/10/2023,51.5187,0.1508,United Kingdom,5.9,onshore,operating,2004,,Northern Europe,Europe,L921022,G925906,325.50665
4/10/2023,51.5287,0.1504,United Kingdom,2,onshore,operating,2011,,Northern Europe,Europe,L921023,G925907,310.70633
4/10/2023,51.6343,-3.4786,United Kingdom,1.5,onshore,pre-construction,,,Northern Europe,Europe,L921024,G925908,524.6808
4/10/2023,58.6024,-3.6881,United Kingdom,2.6,onshore,operating,2003,,Northern Europe,Europe,L921026,G925910,1062.7203
4/10/2023,58.6024,-3.6881,United Kingdom,5.2,onshore,operating,2007,,Northern Europe,Europe,L921026,G925911,1062.7203
4/10/2023,58.6024,-3.6824,United Kingdom,4.5,onshore,pre-construction,,,Northern Europe,Europe,L921026,G925912,1062.7203
4/10/2023,50.2889,-5.1374,United Kingdom,4.5,onshore,operating,1998,,Northern Europe,Europe,L921028,G925914,669.172
4/10/2023,56.5686,-2.9512,United Kingdom,4,onshore,pre-construction,,,Northern Europe,Europe,L907851,G925915,736.41016
4/10/2023,52.6635,-0.1043,United Kingdom,4,onshore,operating,2016,,Northern Europe,Europe,L921029,G925916,511.9149
4/10/2023,52.6515,-0.0361,United Kingdom,4,onshore,pre-construction,,,Northern Europe,Europe,L921029,G925917,513.7996
4/10/2023,51.5067,-3.1042,United Kingdom,2.3,onshore,operating,2011,,Northern Europe,Europe,L921030,G925918,409.96603
4/10/2023,57.5936,-2.4241,United Kingdom,2.3,onshore,operating,2010,,Northern Europe,Europe,L921031,G925919,700.21967
4/10/2023,59.2766,-2.9822,United Kingdom,1.8,onshore,operating,2013,,Northern Europe,Europe,L921032,G925920,1295.4618
4/10/2023,53.8498,-0.7215,United Kingdom,1.8,onshore,pre-construction,,,Northern Europe,Europe,L921033,G925921,466.92487
4/10/2023,50.9187,-4.2715,United Kingdom,9.2,onshore,operating,2014,,Northern Europe,Europe,L921034,G925922,702.5193
4/10/2023,50.3069,-4.8851,United Kingdom,4,onshore,operating,2015,,Northern Europe,Europe,L921036,G925924,548.0202
4/10/2023,57.6223,-2.613,United Kingdom,2.4,onshore,operating,2017,,Northern Europe,Europe,L921041,G925929,866.5415
4/10/2023,55.5979,-4.6339,United Kingdom,7.5,onshore,operating,2013,,Northern Europe,Europe,L921044,G925932,766.0716
4/10/2023,55.5929,-4.6182,United Kingdom,2.5,onshore,operating,2014,,Northern Europe,Europe,L921044,G925933,702.50525
4/10/2023,55.0101,-6.4124,United Kingdom,6.9,onshore,operating,2017,,Northern Europe,Europe,L921046,G925935,773.72186
4/10/2023,55.0101,-6.4124,United Kingdom,9.2,onshore,operating,2016,,Northern Europe,Europe,L921047,G925936,773.72186
4/10/2023,56.0864,-3.3203,United Kingdom,2,onshore,operating,2015,,Northern Europe,Europe,L921049,G925938,684.8234
4/10/2023,50.3497,-4.9606,United Kingdom,1,onshore,operating,2016,,Northern Europe,Europe,L921050,G925939,546.24725
4/10/2023,50.0447,-5.2033,United Kingdom,5.6,onshore,retired,1993,,Northern Europe,Europe,L921051,G925940,641.9181
4/10/2023,56.5823,-2.9497,United Kingdom,4.8,onshore,pre-construction,,,Northern Europe,Europe,L921052,G925941,736.41016
4/10/2023,51.5589,-3.4255,United Kingdom,2.5,onshore,pre-construction,,,Northern Europe,Europe,L921053,G925942,624.10046
4/10/2023,52.4399,1.5404,United Kingdom,9,onshore,pre-construction,,,Northern Europe,Europe,L921054,G925943,561.17957
4/10/2023,54.8273,-1.4272,United Kingdom,3,onshore,operating,1997,,Northern Europe,Europe,L921056,G925945,708.09686
4/10/2023,54.8273,-1.4272,United Kingdom,8.2,onshore,operating,2010,,Northern Europe,Europe,L921056,G925946,708.09686
4/10/2023,54.8715,-3.0767,United Kingdom,4,onshore,operating,1999,,Northern Europe,Europe,L921057,G925947,765.23047
4/10/2023,54.8706,-3.072,United Kingdom,2.3,onshore,operating,2000,,Northern Europe,Europe,L921057,G925948,765.23047
4/10/2023,51.419,-0.9855,United Kingdom,2,onshore,operating,2005,,Northern Europe,Europe,L921058,G925949,413.6066
4/10/2023,54.8497,-1.7487,United Kingdom,4,onshore,operating,2013,,Northern Europe,Europe,L921060,G925951,938.3974
4/10/2023,55.912,-3.9032,United Kingdom,4,onshore,operating,2007,,Northern Europe,Europe,L921061,G925952,829.44183
4/10/2023,57.5946,-2.2011,United Kingdom,4.6,onshore,operating,2012,,Northern Europe,Europe,L921062,G925953,806.4774
4/10/2023,52.5207,-0.0046,United Kingdom,1.5,onshore,operating,2014,,Northern Europe,Europe,L921063,G925954,514.8321
4/10/2023,52.5207,-0.0046,United Kingdom,2,onshore,pre-construction,,,Northern Europe,Europe,L921063,G925955,514.8321
4/10/2023,60.1924,-1.1671,United Kingdom,3,onshore,operating,2015,,Northern Europe,Europe,L921064,G925956,951.7914
4/10/2023,54.6677,-7.6735,United Kingdom,9.2,onshore,pre-construction,,,Northern Europe,Europe,L921066,G925958,754.3939
4/10/2023,57.4287,-2.3076,United Kingdom,4.6,onshore,operating,2011,,Northern Europe,Europe,L921068,G925960,676.2618
4/10/2023,52.9962,-3.5883,United Kingdom,2.6,onshore,operating,2002,,Northern Europe,Europe,L921069,G925961,954.7171
4/10/2023,52.6398,-1.3252,United Kingdom,1.6,onshore,operating,2015,,Northern Europe,Europe,L921070,G925962,611.7771
4/10/2023,53.771,-2.3062,United Kingdom,7.5,onshore,operating,2013,,Northern Europe,Europe,L908277,G925963,741.7797
4/10/2023,59.0957,-3.0727,United Kingdom,4.3,onshore,operating,2010,,Northern Europe,Europe,L921071,G925964,875.30695
4/10/2023,59.0891,-3.092,United Kingdom,8.4,onshore,pre-construction,,,Northern Europe,Europe,L921071,G925965,875.30695
4/10/2023,53.5766,-1.255,United Kingdom,8,onshore,operating,2014,,Northern Europe,Europe,L921072,G925966,586.3485
4/10/2023,55.8345,-3.5472,United Kingdom,4,onshore,pre-construction,,,Northern Europe,Europe,L921073,G925967,938.86914
4/10/2023,54.7616,-1.4151,United Kingdom,1.3,onshore,operating,2004,,Northern Europe,Europe,L909672,G925968,761.5764
4/10/2023,54.7616,-1.4151,United Kingdom,2.7,onshore,operating,2004,,Northern Europe,Europe,L909672,G925969,761.5764
4/10/2023,54.2049,-3.1467,United Kingdom,2.5,onshore,operating,1997,,Northern Europe,Europe,L921074,G925970,862.33136
4/10/2023,54.204,-3.3245,United Kingdom,2.4,onshore,operating,1998,,Northern Europe,Europe,L921076,G925972,796.2005
4/10/2023,54.204,-3.3245,United Kingdom,1.2,onshore,operating,2004,,Northern Europe,Europe,L921076,G925973,796.2005
4/10/2023,53.0482,-0.8142,United Kingdom,9,onshore,operating,2017,,Northern Europe,Europe,L921077,G925974,513.0476
4/10/2023,55.5576,-3.8842,United Kingdom,1.6,onshore,construction,,,Northern Europe,Europe,L921078,G925975,861.1286
4/10/2023,55.5508,-3.8853,United Kingdom,2.4,onshore,pre-construction,,,Northern Europe,Europe,L921078,G925976,861.1286
4/10/2023,53.5316,-1.7312,United Kingdom,6,onshore,operating,2011,,Northern Europe,Europe,L921079,G925977,1276.0358
4/3/2023,51.5742,-3.4774,United Kingdom,9,onshore,operating,1993,,Northern Europe,Europe,L910952,G925978,616.57245
4/10/2023,54.7637,-1.7575,United Kingdom,2.4,onshore,operating,2001,,Northern Europe,Europe,L921080,G925979,1056.5973
4/10/2023,54.8533,-3.3475,United Kingdom,9.2,onshore,operating,2011,,Northern Europe,Europe,L921081,G925980,787.71106
4/10/2023,54.8528,-3.3483,United Kingdom,7.8,onshore,pre-construction,,,Northern Europe,Europe,L921081,G925981,787.71106
4/10/2023,54.0342,-2.865,United Kingdom,7.5,onshore,operating,2015,,Northern Europe,Europe,L921082,G925982,737.70605
4/10/2023,54.7875,-1.4312,United Kingdom,4,onshore,operating,2011,,Northern Europe,Europe,L921083,G925983,705.2858
4/10/2023,54.7637,-1.7575,United Kingdom,5.2,onshore,operating,2008,,Northern Europe,Europe,L921084,G925984,1056.5973
4/10/2023,54.7895,-3.1912,United Kingdom,3.9,onshore,operating,2007,,Northern Europe,Europe,L921085,G925985,897.0404
4/10/2023,54.7887,-3.1904,United Kingdom,3.9,onshore,pre-construction,,,Northern Europe,Europe,L921085,G925986,897.0404
4/10/2023,54.8403,-1.3375,United Kingdom,2.6,onshore,operating,2006,,Northern Europe,Europe,L921086,G925987,671.0312
4/10/2023,54.6936,-1.3003,United Kingdom,5.5,onshore,operating,2003,,Northern Europe,Europe,L921087,G925988,693.368
4/10/2023,57.4724,-2.241,United Kingdom,1.7,onshore,operating,2010,,Northern Europe,Europe,L921088,G925989,637.5164
4/10/2023,57.3826,-2.7587,United Kingdom,7.2,onshore,pre-construction,,,Northern Europe,Europe,L921089,G925990,1232.3534
4/10/2023,57.3863,-2.8546,United Kingdom,8,onshore,pre-construction,,,Northern Europe,Europe,L921090,G925991,595.4219
4/10/2023,57.3761,-2.3933,United Kingdom,2.5,onshore,operating,2005,,Northern Europe,Europe,L921091,G925992,717.2895
4/10/2023,57.3761,-2.3933,United Kingdom,2,onshore,operating,2007,,Northern Europe,Europe,L921091,G925993,717.2895
4/10/2023,57.3109,-2.1096,United Kingdom,6.9,onshore,operating,2010,,Northern Europe,Europe,L921092,G925994,632.64
4/10/2023,58.6024,-3.6881,United Kingdom,4.9,onshore,operating,2003,,Northern Europe,Europe,L921093,G925995,1062.7203
4/10/2023,58.6013,-3.6798,United Kingdom,1.5,onshore,operating,2021,,Northern Europe,Europe,L921093,G925996,1061.9955
4/10/2023,58.2693,-3.417,United Kingdom,2.4,onshore,pre-construction,,,Northern Europe,Europe,L921094,G925997,825.1059
4/10/2023,57.4535,-2.1647,United Kingdom,6.9,onshore,operating,2015,,Northern Europe,Europe,L921095,G925998,630.6937
4/10/2023,57.3441,-2.6104,United Kingdom,9.6,onshore,operating,2016,,Northern Europe,Europe,L921096,G925999,653.85443
4/10/2023,57.3441,-2.6104,United Kingdom,6,onshore,pre-construction,,,Northern Europe,Europe,L921097,G926000,653.85443
4/10/2023,56.9552,-3.1772,United Kingdom,6.9,onshore,operating,2013,,Northern Europe,Europe,L921098,G926001,1411.0027
4/10/2023,56.9552,-3.1772,United Kingdom,6,onshore,pre-construction,,,Northern Europe,Europe,L921098,G926002,1411.0027
4/10/2023,57.5778,-2.2519,United Kingdom,4.6,onshore,pre-construction,,,Northern Europe,Europe,L921099,G926003,803.6227
4/10/2023,51.395,0.8509,United Kingdom,4.6,onshore,operating,2013,,Northern Europe,Europe,L921101,G926005,536.31006
4/10/2023,53.6777,-2.4195,United Kingdom,2.4,onshore,pre-construction,,,Northern Europe,Europe,L921102,G926006,777.082
4/10/2023,53.6777,-2.4195,United Kingdom,2.4,onshore,pre-construction,,,Northern Europe,Europe,L921102,G926007,777.082
4/10/2023,52.6851,-1.6706,United Kingdom,8,onshore,pre-construction,,,Northern Europe,Europe,L921103,G926008,478.20456
4/10/2023,54.8471,-1.6776,United Kingdom,2.8,onshore,operating,2004,,Northern Europe,Europe,L921105,G926010,800.2866
4/10/2023,55.9207,-2.3915,United Kingdom,6.9,onshore,operating,2017,,Northern Europe,Europe,L921106,G926011,1125.5614
4/10/2023,57.6219,-2.0425,United Kingdom,5,onshore,operating,2010,,Northern Europe,Europe,L921107,G926012,800.8848
4/10/2023,52.3367,1.1266,United Kingdom,5,onshore,operating,2013,,Northern Europe,Europe,L921108,G926013,534.2276
4/10/2023,53.7187,-2.3846,United Kingdom,8.2,onshore,pre-construction,,,Northern Europe,Europe,L912413,G926014,890.75574
4/10/2023,56.9399,-2.3866,United Kingdom,6.8,onshore,operating,2014,,Northern Europe,Europe,L921109,G926015,623.78406
4/10/2023,52.7712,0.3857,United Kingdom,1.5,onshore,operating,2013,,Northern Europe,Europe,L921110,G926016,526.4104
4/10/2023,55.8173,-2.8255,United Kingdom,4.5,onshore,operating,2017,,Northern Europe,Europe,L921111,G926017,996.2532
4/10/2023,51.5368,-3.736,United Kingdom,1.5,onshore,pre-construction,,,Northern Europe,Europe,L921112,G926018,617.20685
4/10/2023,51.5368,-3.736,United Kingdom,1.5,onshore,pre-construction,,,Northern Europe,Europe,L921112,G926019,617.20685
4/10/2023,55.9348,-2.3637,United Kingdom,5,onshore,operating,2017,,Northern Europe,Europe,L921113,G926020,1115.7375
4/10/2023,55.9348,-2.3637,United Kingdom,5,onshore,pre-construction,,,Northern Europe,Europe,L921113,G926021,1115.7375
4/10/2023,53.2897,-3.2008,United Kingdom,1.8,onshore,operating,2019,,Northern Europe,Europe,L921114,G926022,777.13416
4/10/2023,54.2575,-3.1357,United Kingdom,4.8,onshore,operating,1993,,Northern Europe,Europe,L911103,G926023,769.7116
4/10/2023,55.0865,-1.989,United Kingdom,1.8,onshore,operating,2000,,Northern Europe,Europe,L921115,G926024,994.89905
4/10/2023,55.128,-4.0887,United Kingdom,5,onshore,pre-construction,,,Northern Europe,Europe,L921119,G926028,541.86926
4/10/2023,55.1208,-4.0753,United Kingdom,5,onshore,pre-construction,,,Northern Europe,Europe,L921120,G926029,541.86926
4/10/2023,55.3887,-4.1972,United Kingdom,4,onshore,pre-construction,,,Northern Europe,Europe,L921121,G926030,752.03436
4/10/2023,55.6495,-3.9221,United Kingdom,2.4,onshore,operating,2016,,Northern Europe,Europe,L921122,G926031,912.7389
4/10/2023,58.0027,-4.3487,United Kingdom,7.5,onshore,operating,2012,,Northern Europe,Europe,L913751,G926032,758.91266
4/10/2023,54.3363,-2.6351,United Kingdom,6.5,onshore,operating,2001,,Northern Europe,Europe,L921123,G926033,772.39453
4/10/2023,54.5462,-1.3263,United Kingdom,8,onshore,operating,2017,,Northern Europe,Europe,L921124,G926034,457.50482
4/10/2023,54.0072,-2.7795,United Kingdom,2,onshore,operating,2013,,Northern Europe,Europe,L921126,G926036,731.9152
4/10/2023,54.6871,-3.514,United Kingdom,6.2,onshore,operating,2013,,Northern Europe,Europe,L921127,G926037,845.5834
4/10/2023,54.6871,-3.514,United Kingdom,9.5,onshore,pre-construction,,,Northern Europe,Europe,L921127,G926038,845.5834
4/10/2023,57.5822,-1.8993,United Kingdom,9.2,onshore,operating,2013,,Northern Europe,Europe,L921128,G926039,706.1963
4/10/2023,58.4024,-3.4169,United Kingdom,4.1,onshore,construction,,,Northern Europe,Europe,L921129,G926040,741.76184
4/10/2023,50.3208,-5.0556,United Kingdom,2.3,onshore,operating,2020,,Northern Europe,Europe,L921130,G926041,531.6732
4/10/2023,50.3208,-5.0556,United Kingdom,1.5,onshore,pre-construction,,,Northern Europe,Europe,L921130,G926042,531.6732
4/10/2023,55.7724,-3.7889,United Kingdom,2.3,onshore,pre-construction,,,Northern Europe,Europe,L921131,G926043,829.606
4/10/2023,57.413,-2.4169,United Kingdom,3.6,onshore,pre-construction,,,Northern Europe,Europe,L921132,G926044,693.38385
4/10/2023,54.6434,-6.0093,United Kingdom,2.3,onshore,pre-construction,,,Northern Europe,Europe,L921133,G926045,1024.9246
4/10/2023,54.8237,-1.6758,United Kingdom,8,onshore,operating,2008,,Northern Europe,Europe,L921134,G926046,800.2866
4/10/2023,52.4492,1.5108,United Kingdom,9,onshore,pre-construction,,,Northern Europe,Europe,L921135,G926047,546.2819
4/10/2023,52.4492,1.5108,United Kingdom,9,onshore,pre-construction,,,Northern Europe,Europe,L921135,G926048,546.2819
4/10/2023,51.7745,-5.0008,United Kingdom,1.6,onshore,operating,2017,,Northern Europe,Europe,L921136,G926049,630.6474
4/10/2023,54.3927,-7.1834,United Kingdom,5.9,onshore,operating,2000,,Northern Europe,Europe,L921137,G926050,793.5331
4/10/2023,54.3938,-7.1489,United Kingdom,7.3,onshore,operating,2002,,Northern Europe,Europe,L921137,G926051,865.9118
4/10/2023,56.1607,-2.958,United Kingdom,7,offshore mount unknown,operating,2014,,Northern Europe,Europe,L921139,G926053,827.63885
4/10/2023,55.5302,-4.1196,United Kingdom,1.7,onshore,pre-construction,,,Northern Europe,Europe,L921140,G926054,742.01227
4/10/2023,51.5225,0.2776,United Kingdom,1,onshore,operating,2016,,Northern Europe,Europe,L921141,G926055,385.7305
4/10/2023,57.6004,-2.293,United Kingdom,1,onshore,pre-construction,,,Northern Europe,Europe,L921142,G926056,744.16125
4/10/2023,57.607,-2.2901,United Kingdom,4.5,onshore,operating,2012,,Northern Europe,Europe,L921143,G926057,744.16125
4/10/2023,52.3069,-4.0292,United Kingdom,9.4,onshore,operating,2004,,Northern Europe,Europe,L921145,G926059,900.6947
4/10/2023,51.6158,-3.3987,United Kingdom,5,onshore,pre-construction,,,Northern Europe,Europe,L921146,G926060,550.49915
4/10/2023,51.626,-3.3936,United Kingdom,7.2,onshore,pre-construction,,,Northern Europe,Europe,L921146,G926061,567.64185
4/10/2023,51.6427,-3.6147,United Kingdom,6,onshore,operating,2017,,Northern Europe,Europe,L921147,G926062,747.79913
4/10/2023,58.3836,-6.493,United Kingdom,2.7,onshore,operating,2015,,Northern Europe,Europe,L921149,G926065,973.50275
4/10/2023,57.2337,-7.3479,United Kingdom,6.9,onshore,operating,2013,,Northern Europe,Europe,L921150,G926066,721.4462
4/10/2023,56.3054,-3.4329,United Kingdom,9.6,onshore,operating,2011,,Northern Europe,Europe,L921151,G926067,951.14294
4/10/2023,58.5951,-3.2629,United Kingdom,9.2,onshore,operating,2017,,Northern Europe,Europe,L921152,G926068,850.9157
4/10/2023,55.6959,-3.9824,United Kingdom,6,onshore,operating,2009,,Northern Europe,Europe,L921153,G926069,856.83826
4/10/2023,51.7263,-5.0609,United Kingdom,1,onshore,operating,2006,,Northern Europe,Europe,L921154,G926070,719.6384
4/10/2023,53.7568,-0.9377,United Kingdom,1.3,onshore,operating,2008,,Northern Europe,Europe,L921155,G926071,505.48007
